"170290 Sugar, Nesoi, Including Invert Sugar & Syrup","2016 through February","13,374"
"170290 Sugar, Nesoi, Including Invert Sugar & Syrup","January 2016","13,374"
"1703 Molasses From The Extraction Or Refining Of Sugar","2016 through February","12,548"
"1703 Molasses From The Extraction Or Refining Of Sugar","January 2016","12,548"
"170310 Cane Molasses From Extraction Or Refining Of Sugar","2016 through February","2,894"
"170310 Cane Molasses From Extraction Or Refining Of Sugar","January 2016","2,894"
"170390 Molasses From Extraction/refing Sugar, Nesoi","2016 through February","9,654"
"170390 Molasses From Extraction/refing Sugar, Nesoi","January 2016","9,654"
"1704 Sugar Confection (incl White Chocolate), No Cocoa","2016 through February","11,224"
"1704 Sugar Confection (incl White Chocolate), No Cocoa","January 2016","2,893"
"1704 Sugar Confection (incl White Chocolate), No Cocoa","February 2016","8,331"
"170490 Sugar Confection (incl Wh Choc), No Cocoa, Nesoi","2016 through February","11,224"
"170490 Sugar Confection (incl Wh Choc), No Cocoa, Nesoi","January 2016","2,893"
"170490 Sugar Confection (incl Wh Choc), No Cocoa, Nesoi","February 2016","8,331"
"18 Cocoa And Cocoa Preparations","2016 through February","223,247"
"18 Cocoa And Cocoa Preparations","January 2016","178,688"
"18 Cocoa And Cocoa Preparations","February 2016","44,559"
"1801 Cocoa Beans, Whole Or Broken, Raw Or Roasted","2016 through February","8,658"
"1801 Cocoa Beans, Whole Or Broken, Raw Or Roasted","February 2016","8,658"
"180100 Cocoa Beans, Whole Or Broken, Raw Or Roasted","2016 through February","8,658"
"180100 Cocoa Beans, Whole Or Broken, Raw Or Roasted","February 2016","8,658"
"1806 Chocolate & Other Food Products Containing Cocoa","2016 through February","214,589"
"1806 Chocolate & Other Food Products Containing Cocoa","January 2016","178,688"
"1806 Chocolate & Other Food Products Containing Cocoa","February 2016","35,901"
"180632 Chocolate & Othr Cocoa Preps, Not Bulk, Not Filled","2016 through February","96,456"
"180632 Chocolate & Othr Cocoa Preps, Not Bulk, Not Filled","January 2016","96,456"
"180690 Cocoa Preparations, Not In Bulk Form, Nesoi","2016 through February","118,133"
"180690 Cocoa Preparations, Not In Bulk Form, Nesoi","January 2016","82,232"
"180690 Cocoa Preparations, Not In Bulk Form, Nesoi","February 2016","35,901"
"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","2016 through February","8,770,454"
"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","January 2016","4,559,497"
"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","February 2016","4,210,957"
"1901 Malt Ext; Food Prep Of Flour Etc Un 40% Cocoa Etc","2016 through February","2,802,684"
"1901 Malt Ext; Food Prep Of Flour Etc Un 40% Cocoa Etc","January 2016","1,241,257"
"1901 Malt Ext; Food Prep Of Flour Etc Un 40% Cocoa Etc","February 2016","1,561,427"
"190110 Food Preparations For Infants, Retail Sale Nesoi","2016 through February","221,185"
"190110 Food Preparations For Infants, Retail Sale Nesoi","January 2016","105,386"
"190110 Food Preparations For Infants, Retail Sale Nesoi","February 2016","115,799"
"190120 Mixes & Doughs For Prep Of Bakers Wares Hdg 1905","2016 through February","358,344"
"190120 Mixes & Doughs For Prep Of Bakers Wares Hdg 1905","January 2016","166,216"
"190120 Mixes & Doughs For Prep Of Bakers Wares Hdg 1905","February 2016","192,128"
"190190 Malt Extract; Flour, Meal, Milk Etc Prod Etc Nesoi","2016 through February","2,223,155"
"190190 Malt Extract; Flour, Meal, Milk Etc Prod Etc Nesoi","January 2016","969,655"
"190190 Malt Extract; Flour, Meal, Milk Etc Prod Etc Nesoi","February 2016","1,253,500"
"1902 Pasta, Prepared Or Not; Couscous, Prepared Or Not","2016 through February","416,968"
"1902 Pasta, Prepared Or Not; Couscous, Prepared Or Not","January 2016","267,604"
"1902 Pasta, Prepared Or Not; Couscous, Prepared Or Not","February 2016","149,364"
"190219 Pasta, Uncooked, Not Stuffed Etc., Nesoi","2016 through February","119,442"
"190219 Pasta, Uncooked, Not Stuffed Etc., Nesoi","January 2016","112,198"
"190219 Pasta, Uncooked, Not Stuffed Etc., Nesoi","February 2016","7,244"
"190230 Pasta, Prepared Nesoi","2016 through February","297,526"
"190230 Pasta, Prepared Nesoi","January 2016","155,406"
"190230 Pasta, Prepared Nesoi","February 2016","142,120"
"1903 Tapioca And Substitutes From Starch In Flakes, Etc","2016 through February","27,688"
"1903 Tapioca And Substitutes From Starch In Flakes, Etc","January 2016","13,119"
"1903 Tapioca And Substitutes From Starch In Flakes, Etc","February 2016","14,569"
"190300 Tapioca And Substitutes From Starch In Flakes, Etc","2016 through February","27,688"
"190300 Tapioca And Substitutes From Starch In Flakes, Etc","January 2016","13,119"
"190300 Tapioca And Substitutes From Starch In Flakes, Etc","February 2016","14,569"
"1904 Foods Prep By Swell Cereal; Cereal Nesoi, Grain Fm","2016 through February","3,099,726"
"1904 Foods Prep By Swell Cereal; Cereal Nesoi, Grain Fm","January 2016","1,768,454"
"1904 Foods Prep By Swell Cereal; Cereal Nesoi, Grain Fm","February 2016","1,331,272"
"190410 Prep Food, Swelling/roasting Cereal/cereal Product","2016 through February","42,127"
"190410 Prep Food, Swelling/roasting Cereal/cereal Product","January 2016","14,633"
"190410 Prep Food, Swelling/roasting Cereal/cereal Product","February 2016","27,494"
"190420 Prep Food From Unroasted Cereal Flakes/mixtures","2016 through February","2,705,350"
"190420 Prep Food From Unroasted Cereal Flakes/mixtures","January 2016","1,581,435"
"190420 Prep Food From Unroasted Cereal Flakes/mixtures","February 2016","1,123,915"
"190490 Cereals (not Corn) In Grain Form, Prepared, Nesoi","2016 through February","352,249"
"190490 Cereals (not Corn) In Grain Form, Prepared, Nesoi","January 2016","172,386"
"190490 Cereals (not Corn) In Grain Form, Prepared, Nesoi","February 2016","179,863"
"1905 Bread, Pastry, Cakes Etc; Comm Wafrs, Emp Caps Etc","2016 through February","2,423,388"
"1905 Bread, Pastry, Cakes Etc; Comm Wafrs, Emp Caps Etc","January 2016","1,269,063"
"1905 Bread, Pastry, Cakes Etc; Comm Wafrs, Emp Caps Etc","February 2016","1,154,325"
"190590 Bread, Pastry, Cakes, Etc Nesoi & Puddings","2016 through February","2,423,388"
"190590 Bread, Pastry, Cakes, Etc Nesoi & Puddings","January 2016","1,269,063"
"190590 Bread, Pastry, Cakes, Etc Nesoi & Puddings","February 2016","1,154,325"
"20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","2016 through February","35,709,128"
"20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","January 2016","17,631,567"
"20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","February 2016","18,077,561"
"2001 Veg, Fruit, Nuts Etc, Prep Or Pres By Vinegar Etc","2016 through February","543,332"
"2001 Veg, Fruit, Nuts Etc, Prep Or Pres By Vinegar Etc","January 2016","210,866"
"2001 Veg, Fruit, Nuts Etc, Prep Or Pres By Vinegar Etc","February 2016","332,466"
"200110 Cucumbers, Gherkins, Prep/pres Vinegar/acetic Acid","2016 through February","365,659"
"200110 Cucumbers, Gherkins, Prep/pres Vinegar/acetic Acid","January 2016","176,634"
"200110 Cucumbers, Gherkins, Prep/pres Vinegar/acetic Acid","February 2016","189,025"
"200190 Vegt/fruit/nuts Etc Nesoi Prep/pres By Vinegar Etc","2016 through February","177,673"
"200190 Vegt/fruit/nuts Etc Nesoi Prep/pres By Vinegar Etc","January 2016","34,232"
"200190 Vegt/fruit/nuts Etc Nesoi Prep/pres By Vinegar Etc","February 2016","143,441"
"2004 Vegetables Nesoi Prepared Or Preserv Nesoi, Frozen","2016 through February","23,505,159"
"2004 Vegetables Nesoi Prepared Or Preserv Nesoi, Frozen","January 2016","11,765,567"
"2004 Vegetables Nesoi Prepared Or Preserv Nesoi, Frozen","February 2016","11,739,592"
"200410 Potatoes, Prepared Etc., No Vinegar Etc., Frozen","2016 through February","22,805,771"
"200410 Potatoes, Prepared Etc., No Vinegar Etc., Frozen","January 2016","11,387,877"
"200410 Potatoes, Prepared Etc., No Vinegar Etc., Frozen","February 2016","11,417,894"
"200490 Vegetables Nesoi, Prep Etc., No Vinegar Etc, Frozn","2016 through February","699,388"
"200490 Vegetables Nesoi, Prep Etc., No Vinegar Etc, Frozn","January 2016","377,690"
"200490 Vegetables Nesoi, Prep Etc., No Vinegar Etc, Frozn","February 2016","321,698"
"2005 Vegetables Nesoi Prepared Etc Nesoi, Not Frozen","2016 through February","6,386,511"
"2005 Vegetables Nesoi Prepared Etc Nesoi, Not Frozen","January 2016","3,819,792"
"2005 Vegetables Nesoi Prepared Etc Nesoi, Not Frozen","February 2016","2,566,719"
"200520 Potatoes, Prepared Etc. No Vinegar Etc, Not Frozen","2016 through February","3,219,093"
"200520 Potatoes, Prepared Etc. No Vinegar Etc, Not Frozen","January 2016","1,554,135"
"200520 Potatoes, Prepared Etc. No Vinegar Etc, Not Frozen","February 2016","1,664,958"
"200551 Beans, Shelled, Prep Etc., No Vinegar Etc, Not Frz","2016 through February","12,314"
"200551 Beans, Shelled, Prep Etc., No Vinegar Etc, Not Frz","January 2016","2,629"
"200551 Beans, Shelled, Prep Etc., No Vinegar Etc, Not Frz","February 2016","9,685"
"200580 Sweet Corn, Prepared/preserved Nesoi, Not Frozen","2016 through February","1,585,871"
"200580 Sweet Corn, Prepared/preserved Nesoi, Not Frozen","January 2016","1,127,684"
"200580 Sweet Corn, Prepared/preserved Nesoi, Not Frozen","February 2016","458,187"
"200599 Veg & Mix Prpd/prsvd Exc Vinegar/acetic Acid/sugar","2016 through February","1,569,233"
"200599 Veg & Mix Prpd/prsvd Exc Vinegar/acetic Acid/sugar","January 2016","1,135,344"
"200599 Veg & Mix Prpd/prsvd Exc Vinegar/acetic Acid/sugar","February 2016","433,889"
"2006 Veg/fruit/nuts/fruit-peel Etc, Preserved By Sugar","2016 through February","371,589"
"2006 Veg/fruit/nuts/fruit-peel Etc, Preserved By Sugar","February 2016","371,589"
"200600 Veg/fruit/nuts/fruit-peel Etc, Preserved By Sugar","2016 through February","371,589"
"200600 Veg/fruit/nuts/fruit-peel Etc, Preserved By Sugar","February 2016","371,589"
"2007 Jams, Fruit Jellies, Marmalades Etc, Cooked","2016 through February","782,650"
"2007 Jams, Fruit Jellies, Marmalades Etc, Cooked","January 2016","278,266"
"2007 Jams, Fruit Jellies, Marmalades Etc, Cooked","February 2016","504,384"
"200799 Jams, Fruit Jellies, Pastes Etc Nesoi, Nut Pastes","2016 through February","782,650"
"200799 Jams, Fruit Jellies, Pastes Etc Nesoi, Nut Pastes","January 2016","278,266"
"200799 Jams, Fruit Jellies, Pastes Etc Nesoi, Nut Pastes","February 2016","504,384"
"2008 Fruit, Nuts Etc Prepared Or Preserved Nesoi","2016 through February","3,906,150"
"2008 Fruit, Nuts Etc Prepared Or Preserved Nesoi","January 2016","1,451,288"
"2008 Fruit, Nuts Etc Prepared Or Preserved Nesoi","February 2016","2,454,862"
"200811 Peanuts, Prepared Or Preserved, Nesoi","2016 through February","72,986"
"200811 Peanuts, Prepared Or Preserved, Nesoi","February 2016","72,986"
"200819 Nuts (exc Peanuts) And Seeds, Prepared Etc. Nesoi","2016 through February","886,360"
"200819 Nuts (exc Peanuts) And Seeds, Prepared Etc. Nesoi","January 2016","280,031"
"200819 Nuts (exc Peanuts) And Seeds, Prepared Etc. Nesoi","February 2016","606,329"
"200830 Citrus Fruit (including Mixtures), Prep Etc Nesoi","2016 through February","24,961"
"200830 Citrus Fruit (including Mixtures), Prep Etc Nesoi","January 2016","24,961"
"200840 Pears, Prepared Or Preserved, Nesoi","2016 through February","18,648"
"200840 Pears, Prepared Or Preserved, Nesoi","January 2016","18,648"
"200860 Cherries, Prepared Or Preserved, Nesoi","2016 through February","1,118,774"
"200860 Cherries, Prepared Or Preserved, Nesoi","January 2016","245,692"
"200860 Cherries, Prepared Or Preserved, Nesoi","February 2016","873,082"
"200870 Peaches, Prepared Or Preserved, Nesoi","2016 through February","17,848"
"200870 Peaches, Prepared Or Preserved, Nesoi","January 2016","17,848"
"200880 Strawberries, Prepared Or Preserved Nesoi","2016 through February","92,521"
"200880 Strawberries, Prepared Or Preserved Nesoi","January 2016","61,281"
"200880 Strawberries, Prepared Or Preserved Nesoi","February 2016","31,240"
"200891 Palm Hearts, Prepared Or Preserved Nesoi","2016 through February","231,920"
"200891 Palm Hearts, Prepared Or Preserved Nesoi","February 2016","231,920"
"200893 Cranberries, Prepared Or Preserved, Nesoi","2016 through February","264,971"
"200893 Cranberries, Prepared Or Preserved, Nesoi","January 2016","132,439"
"200893 Cranberries, Prepared Or Preserved, Nesoi","February 2016","132,532"
"200897 Mix Of Fruit/nut/plant Parts, Prep/preserved Nesoi","2016 through February","99,222"
"200897 Mix Of Fruit/nut/plant Parts, Prep/preserved Nesoi","January 2016","99,222"
"200899 Fruit & Edible Plant Parts Nesoi, Prep Etc. Nesoi","2016 through February","1,077,939"
"200899 Fruit & Edible Plant Parts Nesoi, Prep Etc. Nesoi","January 2016","571,166"
"200899 Fruit & Edible Plant Parts Nesoi, Prep Etc. Nesoi","February 2016","506,773"
"2009 Fruit Juice Nt Frtfd W Vit/mnl Veg Juice No Spirit","2016 through February","213,737"
"2009 Fruit Juice Nt Frtfd W Vit/mnl Veg Juice No Spirit","January 2016","105,788"
"2009 Fruit Juice Nt Frtfd W Vit/mnl Veg Juice No Spirit","February 2016","107,949"
"200939 Juice Of Other Single Cirtus Fruit,nt Frot,nesoi","2016 through February","21,879"
"200939 Juice Of Other Single Cirtus Fruit,nt Frot,nesoi","January 2016","17,645"
"200939 Juice Of Other Single Cirtus Fruit,nt Frot,nesoi","February 2016","4,234"
"200971 Apple Juice Of A Birx Value &lt;=20,nt Fort W Vitamin","2016 through February","91,427"
"200971 Apple Juice Of A Birx Value &lt;=20,nt Fort W Vitamin","January 2016","39,505"
"200971 Apple Juice Of A Birx Value &lt;=20,nt Fort W Vitamin","February 2016","51,922"
"200979 Apple Juice, Nesoi,nt Fortified W Vitamins, Unferm","2016 through February","5,112"
"200979 Apple Juice, Nesoi,nt Fortified W Vitamins, Unferm","February 2016","5,112"
"200989 Juice Of Single Fruit/veg, Not Fortified Etc Nesoi","2016 through February","95,319"
"200989 Juice Of Single Fruit/veg, Not Fortified Etc Nesoi","January 2016","48,638"
"200989 Juice Of Single Fruit/veg, Not Fortified Etc Nesoi","February 2016","46,681"
"21 Miscellaneous Edible Preparations","2016 through February","8,854,230"
"21 Miscellaneous Edible Preparations","January 2016","4,522,930"
"21 Miscellaneous Edible Preparations","February 2016","4,331,300"
"2101 Extracts Etc Of Coffee, Tea Or Mate; Roast Chicory","2016 through February","394,316"
"2101 Extracts Etc Of Coffee, Tea Or Mate; Roast Chicory","January 2016","94,135"
"2101 Extracts Etc Of Coffee, Tea Or Mate; Roast Chicory","February 2016","300,181"
"210112 Coffee Extracts/essences/concentrates $ Prep","2016 through February","48,338"
"210112 Coffee Extracts/essences/concentrates $ Prep","January 2016","28,505"
"210112 Coffee Extracts/essences/concentrates $ Prep","February 2016","19,833"
"210120 Tea Or Mate Extracts/essences/concentrates & Preps","2016 through February","345,978"
"210120 Tea Or Mate Extracts/essences/concentrates & Preps","January 2016","65,630"
"210120 Tea Or Mate Extracts/essences/concentrates & Preps","February 2016","280,348"
"2102 Yeasts; Dead Sing-cell Micro-org Nesoi; Bak Powder","2016 through February","313,336"
"2102 Yeasts; Dead Sing-cell Micro-org Nesoi; Bak Powder","January 2016","88,191"
"2102 Yeasts; Dead Sing-cell Micro-org Nesoi; Bak Powder","February 2016","225,145"
"210210 Yeasts, Active","2016 through February","5,838"
"210210 Yeasts, Active","January 2016","5,838"
"210220 Yeasts, Inactive; Oth Single-cell Dead Micro-orgnm","2016 through February","301,968"
"210220 Yeasts, Inactive; Oth Single-cell Dead Micro-orgnm","January 2016","82,353"
"210220 Yeasts, Inactive; Oth Single-cell Dead Micro-orgnm","February 2016","219,615"
"210230 Baking Powders, Prepared","2016 through February","5,530"
"210230 Baking Powders, Prepared","February 2016","5,530"
"2103 Sauces & Prep; Mixed Condiments, Mustard Flour Etc","2016 through February","2,175,982"
"2103 Sauces & Prep; Mixed Condiments, Mustard Flour Etc","January 2016","1,149,114"
"2103 Sauces & Prep; Mixed Condiments, Mustard Flour Etc","February 2016","1,026,868"
"210310 Soy Sauce","2016 through February","496,316"
"210310 Soy Sauce","January 2016","245,940"
"210310 Soy Sauce","February 2016","250,376"
"210320 Tomato Ketchup And Other Tomato Sauces","2016 through February","26,301"
"210320 Tomato Ketchup And Other Tomato Sauces","January 2016","12,051"
"210320 Tomato Ketchup And Other Tomato Sauces","February 2016","14,250"
"210330 Mustard Flour And Meal And Prepared Mustard","2016 through February","78,097"
"210330 Mustard Flour And Meal And Prepared Mustard","January 2016","31,474"
"210330 Mustard Flour And Meal And Prepared Mustard","February 2016","46,623"
"210390 Sauces Etc. Mixed Condiments And Seasonings Nesoi","2016 through February","1,575,268"
"210390 Sauces Etc. Mixed Condiments And Seasonings Nesoi","January 2016","859,649"
"210390 Sauces Etc. Mixed Condiments And Seasonings Nesoi","February 2016","715,619"
"2104 Soups, Broths & Preps; Homogenized Comp Food Preps","2016 through February","2,068,709"
"2104 Soups, Broths & Preps; Homogenized Comp Food Preps","January 2016","1,063,937"
"2104 Soups, Broths & Preps; Homogenized Comp Food Preps","February 2016","1,004,772"
"210410 Soups And Broths And Preparations Therefor","2016 through February","1,890,937"
"210410 Soups And Broths And Preparations Therefor","January 2016","969,915"
"210410 Soups And Broths And Preparations Therefor","February 2016","921,022"
"210420 Homogenized Composite Food Prep (baby Food Etc)","2016 through February","177,772"
"210420 Homogenized Composite Food Prep (baby Food Etc)","January 2016","94,022"
"210420 Homogenized Composite Food Prep (baby Food Etc)","February 2016","83,750"
"2105 Ice Cream And Other Edible Ice, With Cocoa Or Not","2016 through February","202,214"
"2105 Ice Cream And Other Edible Ice, With Cocoa Or Not","January 2016","92,369"
"2105 Ice Cream And Other Edible Ice, With Cocoa Or Not","February 2016","109,845"
"210500 Ice Cream And Other Edible Ice, With Cocoa Or Not","2016 through February","202,214"
"210500 Ice Cream And Other Edible Ice, With Cocoa Or Not","January 2016","92,369"
"210500 Ice Cream And Other Edible Ice, With Cocoa Or Not","February 2016","109,845"
"2106 Food Preparations Nesoi","2016 through February","3,699,673"
"2106 Food Preparations Nesoi","January 2016","2,035,184"
"2106 Food Preparations Nesoi","February 2016","1,664,489"
"210610 Protein Concentrates & Textured Protein Substances","2016 through February","430,734"
"210610 Protein Concentrates & Textured Protein Substances","January 2016","81,894"
"210610 Protein Concentrates & Textured Protein Substances","February 2016","348,840"
"210690 Food Preparations Nesoi","2016 through February","3,268,939"
"210690 Food Preparations Nesoi","January 2016","1,953,290"
"210690 Food Preparations Nesoi","February 2016","1,315,649"
"22 Beverages, Spirits And Vinegar","2016 through February","3,964,079"
"22 Beverages, Spirits And Vinegar","January 2016","2,056,758"
"22 Beverages, Spirits And Vinegar","February 2016","1,907,321"
"2202 Waters, Sweetened Etc & Oth Nonalc Beverages Nesoi","2016 through February","1,749,745"
"2202 Waters, Sweetened Etc & Oth Nonalc Beverages Nesoi","January 2016","972,891"
"2202 Waters, Sweetened Etc & Oth Nonalc Beverages Nesoi","February 2016","776,854"
"220210 Waters, Incl Mineral & Aerated, Sweetnd Or Flavord","2016 through February","313,694"
"220210 Waters, Incl Mineral & Aerated, Sweetnd Or Flavord","January 2016","170,618"
"220210 Waters, Incl Mineral & Aerated, Sweetnd Or Flavord","February 2016","143,076"
"220290 Nonalcoholic Beverages, Nesoi","2016 through February","1,436,051"
"220290 Nonalcoholic Beverages, Nesoi","January 2016","802,273"
"220290 Nonalcoholic Beverages, Nesoi","February 2016","633,778"
"2203 Beer Made From Malt","2016 through February","1,211,660"
"2203 Beer Made From Malt","January 2016","680,568"
"2203 Beer Made From Malt","February 2016","531,092"
"220300 Beer Made From Malt","2016 through February","1,211,660"
"220300 Beer Made From Malt","January 2016","680,568"
"220300 Beer Made From Malt","February 2016","531,092"
"2204 Wine Of Fresh Grapes; Grape Must Nesoi","2016 through February","656,248"
"2204 Wine Of Fresh Grapes; Grape Must Nesoi","January 2016","203,664"
"2204 Wine Of Fresh Grapes; Grape Must Nesoi","February 2016","452,584"
"220421 Wine, Fr Grape Nesoi & Gr Must W Alc, Nov 2 Liters","2016 through February","635,317"
"220421 Wine, Fr Grape Nesoi & Gr Must W Alc, Nov 2 Liters","January 2016","197,574"
"220421 Wine, Fr Grape Nesoi & Gr Must W Alc, Nov 2 Liters","February 2016","437,743"
"220429 Wine, Fr Grape Nesoi & Gr Must With Alc, Nesoi","2016 through February","20,931"
"220429 Wine, Fr Grape Nesoi & Gr Must With Alc, Nesoi","January 2016","6,090"
"220429 Wine, Fr Grape Nesoi & Gr Must With Alc, Nesoi","February 2016","14,841"
"2205 Vermouth & Oth Wine Of Fresh Grapes Spec Flavored","2016 through February","34,882"
"2205 Vermouth & Oth Wine Of Fresh Grapes Spec Flavored","January 2016","34,882"
"220510 Vermouth/grpe Wine Flavored Wth Plants Etc Ctr 2l&lt;","2016 through February","5,602"
"220510 Vermouth/grpe Wine Flavored Wth Plants Etc Ctr 2l&lt;","January 2016","5,602"
"220590 Vermouth/grape Wine Flavored Wth Plants Etc Ov 2ls","2016 through February","29,280"
"220590 Vermouth/grape Wine Flavored Wth Plants Etc Ov 2ls","January 2016","29,280"
"2206 Fermented Beverages Nesoi (cider, Perry, Mead Etc)","2016 through February","31,696"
"2206 Fermented Beverages Nesoi (cider, Perry, Mead Etc)","January 2016","14,838"
"2206 Fermented Beverages Nesoi (cider, Perry, Mead Etc)","February 2016","16,858"
"220600 Fermented Beverages Nesoi (cider, Perry, Mead Etc)","2016 through February","31,696"
"220600 Fermented Beverages Nesoi (cider, Perry, Mead Etc)","January 2016","14,838"
"220600 Fermented Beverages Nesoi (cider, Perry, Mead Etc)","February 2016","16,858"
"2208 Ethyl Alcohol, Undenat, Und80% Alc; Spirit Beverag","2016 through February","122,012"
"2208 Ethyl Alcohol, Undenat, Und80% Alc; Spirit Beverag","January 2016","50,440"
"2208 Ethyl Alcohol, Undenat, Und80% Alc; Spirit Beverag","February 2016","71,572"
"220830 Whiskies","2016 through February","52,634"
"220830 Whiskies","February 2016","52,634"
"220850 Gin And Geneva","2016 through February","34,169"
"220850 Gin And Geneva","January 2016","25,355"
"220850 Gin And Geneva","February 2016","8,814"
"220860 Vodka","2016 through February","18,224"
"220860 Vodka","January 2016","12,925"
"220860 Vodka","February 2016","5,299"
"220870 Liqueurs And Cordials","2016 through February","4,607"
"220870 Liqueurs And Cordials","January 2016","4,607"
"220890 Cordials, Liqueurs, Kirschwasser, Ratafia, Etc.","2016 through February","12,378"
"220890 Cordials, Liqueurs, Kirschwasser, Ratafia, Etc.","January 2016","7,553"
"220890 Cordials, Liqueurs, Kirschwasser, Ratafia, Etc.","February 2016","4,825"
"2209 Vinegar & Substitutes For Vinegar From Acetic Acid","2016 through February","157,836"
"2209 Vinegar & Substitutes For Vinegar From Acetic Acid","January 2016","99,475"
"2209 Vinegar & Substitutes For Vinegar From Acetic Acid","February 2016","58,361"
"220900 Vinegar & Substitutes For Vinegar From Acetic Acid","2016 through February","157,836"
"220900 Vinegar & Substitutes For Vinegar From Acetic Acid","January 2016","99,475"
"220900 Vinegar & Substitutes For Vinegar From Acetic Acid","February 2016","58,361"
"23 Food Industry Residues & Waste; Prep Animal Feed","2016 through February","1,779,756"
"23 Food Industry Residues & Waste; Prep Animal Feed","January 2016","953,308"
"23 Food Industry Residues & Waste; Prep Animal Feed","February 2016","826,448"
"2301 Flour, Meal Etc Of Meat Etc, Not For Human; Greavs","2016 through February","49,887"
"2301 Flour, Meal Etc Of Meat Etc, Not For Human; Greavs","January 2016","25,656"
"2301 Flour, Meal Etc Of Meat Etc, Not For Human; Greavs","February 2016","24,231"
"230110 Flour Meal & Pellet Meat/meat Offal Inedib; Greave","2016 through February","46,150"
"230110 Flour Meal & Pellet Meat/meat Offal Inedib; Greave","January 2016","21,919"
"230110 Flour Meal & Pellet Meat/meat Offal Inedib; Greave","February 2016","24,231"
"230120 Flour Meal & Pellet Of Fish Crustaceans Etc Inedib","2016 through February","3,737"
"230120 Flour Meal & Pellet Of Fish Crustaceans Etc Inedib","January 2016","3,737"
"2302 Bran, Sharps Etc From Working Cereals & Leg Plants","2016 through February","56,190"
"2302 Bran, Sharps Etc From Working Cereals & Leg Plants","January 2016","26,936"
"2302 Bran, Sharps Etc From Working Cereals & Leg Plants","February 2016","29,254"
"230230 Bran Sharps & Oth Residue Derived Frm Millng Wheat","2016 through February","19,464"
"230230 Bran Sharps & Oth Residue Derived Frm Millng Wheat","January 2016","10,663"
"230230 Bran Sharps & Oth Residue Derived Frm Millng Wheat","February 2016","8,801"
"230240 Bran Sharps & Residue Derv Frm Millng Cereal Nesoi","2016 through February","36,726"
"230240 Bran Sharps & Residue Derv Frm Millng Cereal Nesoi","January 2016","16,273"
"230240 Bran Sharps & Residue Derv Frm Millng Cereal Nesoi","February 2016","20,453"
"2303 Residues Of Starch Mfr Or Sugar Mfr Or Brewing Etc","2016 through February","77,656"
"2303 Residues Of Starch Mfr Or Sugar Mfr Or Brewing Etc","January 2016","20,950"
"2303 Residues Of Starch Mfr Or Sugar Mfr Or Brewing Etc","February 2016","56,706"
"230320 Beet-pulp, Bagasse And Other Waste Of Sugar Mfr","2016 through February","3,110"
"230320 Beet-pulp, Bagasse And Other Waste Of Sugar Mfr","January 2016","3,110"
"230330 Brewing Or Distilling Dregs And Waste, W/nt Pellet","2016 through February","74,546"
"230330 Brewing Or Distilling Dregs And Waste, W/nt Pellet","January 2016","17,840"
"230330 Brewing Or Distilling Dregs And Waste, W/nt Pellet","February 2016","56,706"
"2306 Oilcake Etc Nesoi, From Veg Fats & Oils Nesoi","2016 through February","26,399"
"2306 Oilcake Etc Nesoi, From Veg Fats & Oils Nesoi","February 2016","26,399"
"230690 Oilcake Etc. From Vegetable Fats And Oils Nesoi","2016 through February","26,399"
"230690 Oilcake Etc. From Vegetable Fats And Oils Nesoi","February 2016","26,399"
"2309 Preparations Used In Animal Feeding","2016 through February","1,569,624"
"2309 Preparations Used In Animal Feeding","January 2016","879,766"
"2309 Preparations Used In Animal Feeding","February 2016","689,858"
"230910 Dog And Cat Food, Put Up For Retail Sale","2016 through February","173,376"
"230910 Dog And Cat Food, Put Up For Retail Sale","January 2016","144,675"
"230910 Dog And Cat Food, Put Up For Retail Sale","February 2016","28,701"
"230990 Animal Feed Prep Except Dog Or Cat Food, Retail Pk","2016 through February","1,396,248"
"230990 Animal Feed Prep Except Dog Or Cat Food, Retail Pk","January 2016","735,091"
"230990 Animal Feed Prep Except Dog Or Cat Food, Retail Pk","February 2016","661,157"
"24 Tobacco And Manufactured Tobacco Substitutes","2016 through February","3,585"
"24 Tobacco And Manufactured Tobacco Substitutes","February 2016","3,585"
"2403 Tobacco & Tobacco Subst Mfrs Nesoi; Tob Proces Etc","2016 through February","3,585"
"2403 Tobacco & Tobacco Subst Mfrs Nesoi; Tob Proces Etc","February 2016","3,585"
"240319 Smoking Tobacco W/ Or W/o Tobacco Substitute Nesoi","2016 through February","3,585"
"240319 Smoking Tobacco W/ Or W/o Tobacco Substitute Nesoi","February 2016","3,585"
"2501 Salt Incl Tbl/dentrd, Pure Sodm Chlor Etc; Sea Wtr","2016 through February","3,195"
"2501 Salt Incl Tbl/dentrd, Pure Sodm Chlor Etc; Sea Wtr","February 2016","3,195"
"250100 Salt Incl Tbl/dentrd, Pure Sodm Chlor Etc; Sea Wtr","2016 through February","3,195"
"250100 Salt Incl Tbl/dentrd, Pure Sodm Chlor Etc; Sea Wtr","February 2016","3,195"
"2505 Natural Sands Of All Kinds, Except Metal-bearing","2016 through February","314,296"
