"92 Musical Instruments; Parts And Accessories Thereof","February 2016","88,892,421"
"92 Musical Instruments; Parts And Accessories Thereof","March 2016","95,531,940"
"93 Arms And Ammunition; Parts And Accessories Thereof","2016 through March","772,735,421"
"93 Arms And Ammunition; Parts And Accessories Thereof","January 2016","219,167,728"
"93 Arms And Ammunition; Parts And Accessories Thereof","February 2016","237,468,848"
"93 Arms And Ammunition; Parts And Accessories Thereof","March 2016","316,098,845"
"94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd","2016 through March","14,129,158,507"
"94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd","January 2016","4,907,843,303"
"94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd","February 2016","5,038,859,729"
"94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd","March 2016","4,182,455,475"
"95 Toys, Games & Sport Equipment; Parts & Accessories","2016 through March","5,358,102,098"
"95 Toys, Games & Sport Equipment; Parts & Accessories","January 2016","1,881,994,547"
"95 Toys, Games & Sport Equipment; Parts & Accessories","February 2016","2,119,302,058"
"95 Toys, Games & Sport Equipment; Parts & Accessories","March 2016","1,356,805,493"
"96 Miscellaneous Manufactured Articles","2016 through March","1,494,810,137"
"96 Miscellaneous Manufactured Articles","January 2016","497,486,806"
"96 Miscellaneous Manufactured Articles","February 2016","551,664,450"
"96 Miscellaneous Manufactured Articles","March 2016","445,658,881"
"97 Works Of Art, Collectors' Pieces And Antiques","2016 through March","2,206,712,096"
"97 Works Of Art, Collectors' Pieces And Antiques","January 2016","677,602,848"
"97 Works Of Art, Collectors' Pieces And Antiques","February 2016","694,247,843"
"97 Works Of Art, Collectors' Pieces And Antiques","March 2016","834,861,405"
"98 Special Classification Provisions, Nesoi","2016 through March","17,000,833,085"
"98 Special Classification Provisions, Nesoi","January 2016","5,008,238,906"
"98 Special Classification Provisions, Nesoi","February 2016","5,070,407,191"
"98 Special Classification Provisions, Nesoi","March 2016","6,922,186,988"
"99 Special Import Provisions, Nesoi","2016 through March","4,104,721,964"
"99 Special Import Provisions, Nesoi","January 2016","1,287,925,240"
"99 Special Import Provisions, Nesoi","February 2016","1,377,509,278"
"99 Special Import Provisions, Nesoi","March 2016","1,439,287,446"
